duration,protocol_type,src_bytes,dst_bytes,wrong_fragment,count,label
6.849,udp,168.6,238.69,0,6,benign
0.619,icmp,27.05,27.35,0,21,dos
1.883,udp,210.58,151.51,0,7,probe
0.522,udp,12.39,18.06,0,22,dos
0.485,tcp,6.45,6.89,0,22,dos
7.902,icmp,245.35,214.81,0,4,benign
0.055,udp,20.75,17.05,0,15,dos
6.013,udp,272.92,211.36,0,7,benign
3.656,icmp,241.41,285.95,0,5,benign
2.558,udp,95.65,68.73,0,8,probe
2.763,udp,343.06,251.53,0,5,benign
5.691,udp,251.68,362.46,0,4,benign
1.866,tcp,271.79,215.63,0,1,benign
4.926,icmp,280.94,367.78,0,5,benign
7.583,udp,218.2,199.39,0,2,benign
5.029,tcp,210.21,173.28,0,3,benign
0.105,tcp,4.39,5.48,0,1,worm
6.816,udp,224.8,287.21,0,1,benign
7.466,udp,379.15,434.6,0,8,benign
5.504,udp,248.3,315.97,0,5,benign
6.814,tcp,342.81,369.6,0,5,r2l
2.09,tcp,99.5,115.81,0,1,benign
2.326,icmp,119.67,112.52,0,4,probe
7.707,udp,548.35,665.44,0,8,r2l
15.26,udp,701.85,701.62,0,5,r2l
4.093,icmp,282.45,280.88,0,5,benign
0.881,tcp,44.8,31.39,0,16,dos
0.792,tcp,31.4,33.54,0,26,dos
7.387,tcp,351.34,359.93,0,2,benign
2.115,udp,311.97,295.14,0,3,benign
2.497,icmp,138.15,126.11,0,6,probe
5.885,icmp,295.66,285.74,0,4,benign
5.75,tcp,207.22,188.04,0,3,benign
6.93,icmp,208.0,190.4,0,5,benign
3.83,icmp,258.54,329.18,0,7,benign
5.0,tcp,218.83,158.4,0,4,benign
0.174,icmp,269.59,325.03,0,4,benign
0.031,icmp,34.06,29.61,1,23,dos
4.017,tcp,282.9,382.47,0,7,benign
7.82,icmp,166.9,213.38,0,4,benign
8.455,tcp,262.25,320.29,0,3,benign
4.948,tcp,332.45,283.38,0,6,benign
8.033,udp,214.39,288.51,0,8,benign
4.973,icmp,394.31,373.53,0,7,benign
6.321,udp,277.83,357.74,0,3,benign
2.711,icmp,181.94,215.82,0,3,probe
3.085,udp,146.38,146.27,0,4,probe
5.397,udp,257.2,362.11,0,4,benign
5.731,tcp,173.93,122.33,0,6,benign
4.316,tcp,108.31,100.34,0,4,probe
13.135,icmp,748.04,1064.17,0,6,r2l
7.855,icmp,270.99,208.31,0,3,benign
2.759,tcp,128.49,100.82,0,5,probe
7.378,tcp,201.95,175.75,0,2,benign
0.141,tcp,5.91,3.98,0,5,worm
1.995,icmp,181.69,139.73,0,4,benign
0.598,icmp,24.92,36.39,0,13,dos
2.757,tcp,861.26,577.26,0,7,r2l
5.216,icmp,265.56,268.32,0,6,benign
5.463,udp,195.15,274.67,0,2,benign
7.158,icmp,139.78,182.12,0,5,benign
7.96,udp,435.59,363.62,0,9,benign
1.672,tcp,41.33,57.24,0,7,probe
0.436,tcp,11.13,14.78,0,14,dos
4.996,udp,309.83,307.54,0,7,benign
7.959,udp,312.59,215.62,0,4,benign
6.108,tcp,261.91,236.85,0,5,benign
0.589,tcp,30.9,22.23,0,19,dos
6.581,icmp,234.01,165.91,0,6,benign
8.653,udp,274.44,403.51,0,9,r2l
6.732,icmp,411.35,310.72,0,7,benign
3.561,tcp,126.82,120.74,0,6,probe
4.854,icmp,84.65,98.57,0,5,probe
3.713,udp,285.81,275.75,0,5,benign
6.873,tcp,157.08,228.83,0,8,benign
2.459,tcp,176.44,239.75,0,3,probe
7.634,icmp,577.62,605.09,0,5,r2l
2.511,udp,120.37,94.29,0,9,probe
6.061,udp,223.01,175.44,0,7,benign
8.129,tcp,200.57,282.61,0,5,benign
5.881,udp,366.94,276.27,0,4,r2l
4.62,icmp,238.81,221.65,0,4,benign
6.187,icmp,229.7,242.68,0,7,benign
8.072,icmp,174.95,119.86,0,9,benign
9.757,udp,930.36,635.87,0,5,r2l
0.486,udp,43.97,35.2,0,25,dos
0.542,tcp,21.15,29.94,0,20,dos
4.704,tcp,339.23,287.69,0,3,benign
9.599,tcp,144.65,145.04,0,6,benign
5.721,udp,79.89,96.37,0,5,benign
0.563,tcp,11.7,17.26,0,23,dos
0.2,tcp,4.7,5.43,0,9,worm
3.081,udp,269.38,285.58,0,4,benign
0.692,udp,22.96,17.87,0,22,dos
5.746,udp,445.39,331.22,0,5,benign
7.645,udp,335.67,385.85,0,3,benign
5.896,icmp,393.31,326.9,0,4,benign
0.341,tcp,19.58,24.99,0,25,dos
6.282,tcp,353.03,313.39,0,7,benign
3.373,udp,206.44,260.61,0,7,benign
7.741,tcp,101.24,98.34,0,7,benign
7.745,tcp,358.32,295.65,0,4,benign
1.746,icmp,116.03,96.64,0,5,probe
5.798,tcp,607.72,564.3,0,4,r2l
0.269,icmp,23.85,23.53,0,17,dos
0.411,udp,22.94,32.44,1,22,dos
4.213,icmp,335.42,322.36,0,3,benign
2.186,tcp,223.14,269.53,0,3,benign
13.648,udp,1362.19,1103.14,0,4,u2r
5.435,udp,344.68,239.57,0,3,benign
4.001,udp,139.79,141.66,0,3,benign
4.017,tcp,151.42,190.98,0,8,benign
6.088,udp,390.46,314.54,0,6,benign
0.236,udp,20.18,23.82,0,14,dos
4.705,icmp,138.6,133.05,0,7,benign
3.858,tcp,309.32,314.53,0,5,benign
3.901,icmp,310.79,363.58,0,6,benign
12.229,udp,763.04,738.38,0,5,u2r
4.81,icmp,249.43,223.26,0,7,benign
4.314,tcp,279.95,385.95,0,5,benign
0.185,udp,4.68,3.39,0,4,worm
8.57,udp,260.5,205.39,0,3,benign
4.621,icmp,316.37,318.6,0,3,benign
4.893,udp,242.38,284.07,0,4,benign
0.112,icmp,3.79,4.55,0,5,worm
3.556,tcp,225.38,238.25,0,8,benign
5.878,tcp,281.85,315.29,0,7,benign
6.414,udp,225.7,160.17,0,3,benign
4.908,icmp,77.74,89.19,0,8,probe
25.717,icmp,1032.25,872.05,0,11,u2r
2.28,tcp,330.12,293.97,0,4,benign
4.331,icmp,299.4,273.3,0,4,benign
5.169,udp,155.56,185.42,0,4,benign
3.347,tcp,378.55,313.87,0,5,benign
5.3,icmp,113.65,95.94,0,3,benign
2.966,udp,265.19,283.24,0,4,benign
4.129,tcp,169.57,172.9,0,3,benign
3.214,tcp,286.42,408.48,0,7,benign
2.2,tcp,107.08,92.86,0,7,probe
3.328,tcp,190.1,189.99,0,4,benign
0.584,tcp,12.88,14.16,0,20,dos
0.635,icmp,38.33,30.3,0,20,dos
9.881,tcp,555.69,421.1,0,9,r2l
3.207,udp,130.08,94.65,0,6,probe
1.298,udp,22.7,22.75,0,17,dos
0.601,udp,17.64,18.27,0,13,dos
0.137,tcp,21.89,22.67,0,22,dos
4.434,udp,139.83,125.62,0,6,benign
7.254,icmp,221.87,295.93,0,6,benign
5.126,udp,162.32,155.89,0,4,benign
4.362,icmp,288.59,196.58,0,4,benign
1.234,udp,54.2,39.75,0,19,dos
6.582,tcp,259.57,293.94,0,3,benign
5.423,udp,523.1,413.98,0,2,r2l
2.407,icmp,290.04,203.91,0,7,benign
0.22,tcp,3.79,4.08,0,24,dos
4.071,tcp,607.3,728.87,0,9,r2l
2.562,udp,282.94,265.13,0,6,benign
0.218,udp,32.82,34.78,0,19,dos
5.666,icmp,253.95,211.89,0,6,benign
0.075,icmp,41.4,33.17,0,18,dos
1.956,udp,150.39,123.49,0,3,benign
0.512,icmp,20.73,28.53,0,18,dos
5.869,tcp,311.42,223.85,0,2,benign
6.604,tcp,441.77,641.77,0,4,r2l
3.846,udp,65.06,46.28,0,5,probe
5.203,icmp,258.07,200.17,0,1,benign
4.774,icmp,191.56,176.01,0,3,benign
1.899,icmp,70.22,48.32,0,7,probe
0.679,tcp,14.5,20.14,0,11,dos
5.593,udp,289.91,365.16,0,6,benign
7.242,udp,144.0,211.63,0,6,benign
5.833,tcp,290.89,339.99,0,7,benign
0.226,tcp,33.94,29.89,0,22,dos
5.598,icmp,143.32,157.28,0,10,benign
10.014,tcp,842.5,999.99,0,4,u2r
2.615,udp,283.45,384.93,0,7,benign
4.379,tcp,220.2,254.08,0,6,benign
20.332,udp,1057.46,783.7,0,2,u2r
5.133,udp,214.98,260.76,0,6,benign
1.69,tcp,129.35,108.94,0,3,probe
17.458,icmp,754.24,830.22,0,3,u2r
4.752,icmp,240.72,344.54,0,4,benign
8.442,udp,257.79,320.97,0,4,benign
8.554,tcp,376.33,410.42,0,5,r2l
4.589,tcp,289.51,217.19,0,4,benign
0.431,tcp,19.59,18.95,0,19,dos
0.736,udp,265.23,200.64,0,5,benign
3.768,icmp,495.34,339.43,1,3,benign
1.136,icmp,13.34,10.17,0,15,dos
5.893,udp,364.44,280.97,0,3,benign
2.96,udp,248.92,318.87,0,5,benign
0.422,icmp,23.27,29.41,0,17,dos
3.388,tcp,217.22,177.97,0,6,benign
0.166,tcp,20.87,15.07,0,18,dos
0.416,icmp,25.23,22.98,0,17,dos
6.267,tcp,257.02,269.5,0,3,benign
4.342,udp,322.49,244.44,0,2,benign
9.002,udp,312.48,314.15,0,5,benign
3.164,icmp,163.07,112.21,0,9,benign
5.327,icmp,343.03,229.95,0,6,r2l
6.263,tcp,196.46,210.65,0,9,benign
2.92,udp,248.96,354.2,0,1,benign
0.534,icmp,19.09,25.56,0,20,dos
0.148,udp,0.93,1.11,0,3,worm
5.491,udp,163.83,211.7,0,8,benign
6.179,udp,274.58,256.72,0,5,benign
6.764,icmp,518.81,464.8,0,8,r2l
5.351,udp,232.03,290.81,0,5,benign
5.967,udp,504.29,701.64,0,4,r2l
6.68,udp,215.64,288.83,0,6,benign
2.588,icmp,185.07,150.13,0,9,probe
5.498,udp,410.78,291.32,0,2,benign
5.82,icmp,227.63,326.52,0,4,benign
0.01,tcp,44.9,50.55,0,17,dos
1.466,udp,160.26,171.5,1,3,benign
0.996,tcp,93.03,105.61,0,2,probe
0.461,icmp,22.12,32.76,0,28,dos
5.059,tcp,170.07,195.23,0,4,benign
3.108,icmp,108.06,133.09,1,3,probe
4.032,tcp,196.76,149.46,0,5,benign
5.121,udp,290.34,198.99,0,8,benign
3.296,icmp,211.4,158.57,0,8,benign
2.243,udp,20.03,16.66,0,8,probe
3.473,icmp,95.87,132.9,0,6,benign
6.572,udp,285.55,299.9,0,3,benign
10.221,tcp,469.76,691.99,0,4,r2l
0.648,tcp,37.25,30.82,0,17,dos
2.69,udp,106.52,97.02,0,4,probe
5.324,tcp,224.94,301.89,0,5,benign
3.194,tcp,235.08,315.99,0,3,benign
14.593,tcp,1030.56,1166.93,0,5,u2r
5.832,tcp,441.3,368.89,0,6,r2l
0.112,icmp,4.9,3.54,0,6,worm
3.947,udp,173.64,253.64,0,6,benign
4.98,icmp,440.36,310.81,0,6,benign
9.186,tcp,259.82,183.6,0,6,benign
2.733,tcp,269.82,261.34,0,8,benign
3.973,icmp,111.67,74.56,0,5,probe
1.913,udp,115.38,127.18,0,9,benign
6.404,tcp,333.4,254.17,0,2,benign
2.856,udp,289.48,201.27,0,2,benign
7.657,udp,273.44,199.68,0,9,benign
0.285,icmp,1.42,1.47,0,5,worm
3.227,icmp,80.04,84.04,0,8,probe
1.53,tcp,272.17,278.45,0,7,benign
1.69,icmp,388.89,369.53,0,5,benign
0.129,icmp,4.84,6.33,0,2,worm
0.392,tcp,19.38,20.79,0,21,dos
5.509,udp,1265.64,1488.02,0,5,u2r
6.644,udp,464.25,615.94,0,7,r2l
0.755,tcp,27.05,22.37,0,19,dos
2.886,udp,400.4,340.55,0,4,benign
1.343,icmp,252.76,180.59,0,0,benign
4.036,udp,262.09,182.49,0,4,benign
9.791,icmp,577.89,809.29,0,6,r2l
0.237,icmp,388.72,333.03,0,4,benign
3.678,icmp,113.76,155.63,0,5,benign
0.486,tcp,28.06,20.88,0,22,dos
7.91,udp,300.05,257.66,0,4,benign
9.861,udp,509.91,521.81,0,5,r2l
8.2,tcp,351.83,274.67,0,6,benign
0.993,udp,270.05,188.07,0,4,benign
4.708,udp,126.4,185.05,0,4,benign
2.135,tcp,108.63,81.56,0,9,probe
4.528,tcp,254.48,172.3,0,1,benign
17.744,icmp,903.53,1171.26,0,6,u2r
1.837,udp,332.73,248.16,0,7,benign
4.515,icmp,194.97,164.25,0,5,benign
1.836,udp,493.84,492.34,0,7,benign
3.006,icmp,15.6,14.98,0,1,probe
4.672,icmp,313.07,269.69,0,8,benign
2.516,tcp,315.4,318.01,0,4,benign
2.555,icmp,207.88,284.68,0,6,benign
8.258,tcp,285.06,313.46,0,7,benign
13.993,tcp,1273.73,982.51,0,9,u2r
13.312,tcp,630.69,426.86,0,4,r2l
5.423,tcp,248.89,346.42,0,2,benign
5.124,icmp,188.95,255.46,0,3,benign
0.457,tcp,28.34,23.81,0,20,dos
12.434,udp,752.85,918.74,0,1,u2r
2.591,udp,472.89,321.41,0,5,r2l
5.515,tcp,299.94,211.27,0,7,benign
6.921,tcp,248.26,241.87,0,8,benign
2.499,icmp,354.5,377.8,0,5,benign
6.022,tcp,248.39,195.39,0,8,benign
1.788,tcp,128.11,176.46,0,6,probe
3.616,tcp,366.9,314.86,0,10,benign
15.078,tcp,1479.23,1172.4,0,3,u2r
5.341,udp,317.6,270.39,0,7,benign
0.151,tcp,14.03,20.15,0,23,dos
2.339,tcp,85.5,100.3,0,4,probe
0.375,icmp,8.55,8.78,0,9,worm
0.934,tcp,37.92,41.84,0,23,dos
6.111,udp,381.46,254.83,0,6,benign
4.162,udp,418.3,295.95,0,5,benign
11.109,icmp,570.67,392.74,0,3,r2l
7.837,icmp,401.63,528.87,0,3,r2l
4.237,icmp,219.25,202.38,0,6,benign
3.83,tcp,323.98,223.28,0,4,benign
6.303,tcp,203.22,212.06,0,7,benign
4.63,tcp,154.99,161.2,0,6,benign
1.171,udp,28.35,19.88,0,20,dos
6.351,udp,257.5,301.31,0,6,benign
12.177,tcp,658.91,617.7,0,4,r2l
3.367,udp,264.73,283.04,0,3,benign
1.039,udp,16.45,11.67,0,16,dos
0.331,udp,5.75,4.74,0,14,dos
6.234,tcp,328.94,426.18,0,5,benign
3.838,udp,260.62,303.35,0,5,benign
0.121,tcp,11.03,8.66,0,19,dos
6.392,icmp,482.99,480.23,0,4,r2l
17.915,udp,1020.75,1473.17,0,9,u2r
6.947,udp,308.11,257.34,0,4,benign
4.033,udp,121.01,117.48,0,7,probe
3.671,udp,377.46,338.41,0,5,benign
7.49,icmp,143.82,209.02,0,5,benign
0.109,tcp,1.27,0.9,0,5,worm
0.528,udp,49.62,37.08,0,21,dos
14.31,udp,553.63,462.32,0,6,r2l
0.495,tcp,23.08,18.0,0,22,dos
7.174,icmp,551.62,457.15,0,4,r2l
5.689,tcp,217.31,237.02,0,5,benign
5.117,icmp,876.73,706.89,0,9,r2l
6.614,icmp,308.52,423.15,0,6,benign
4.21,udp,286.81,274.11,0,3,benign
2.417,tcp,65.64,95.28,1,3,probe
10.863,tcp,1155.94,1425.68,0,2,u2r
8.043,udp,245.12,177.86,0,2,benign
4.029,tcp,164.0,191.07,0,2,benign
9.413,icmp,313.94,258.03,0,8,benign
6.601,udp,243.66,240.85,0,8,benign
12.017,icmp,1402.06,952.44,0,3,u2r
4.549,udp,138.19,122.58,0,4,benign
0.01,udp,2.56,2.83,0,21,dos
7.375,udp,172.66,143.69,0,7,benign
5.718,icmp,129.27,186.93,0,3,benign
4.966,tcp,364.56,286.4,0,2,benign
0.01,tcp,117.44,87.05,0,6,benign
1.668,icmp,106.22,73.89,0,4,probe
2.074,tcp,1028.05,900.82,0,2,u2r
2.568,udp,161.1,209.79,0,9,benign
0.758,tcp,119.43,87.36,0,3,probe
6.582,udp,167.94,150.15,0,6,benign
4.886,udp,154.9,227.92,0,8,benign
0.553,icmp,2.34,3.01,0,29,dos
5.395,tcp,178.46,197.5,0,9,benign
5.493,tcp,170.23,143.56,0,4,benign
0.748,icmp,27.29,23.03,0,15,dos
5.371,icmp,279.3,303.27,0,4,benign
3.638,tcp,401.99,323.2,0,10,benign
1.762,udp,319.96,347.6,0,4,benign
5.578,icmp,268.66,239.77,0,5,benign
6.538,icmp,365.8,328.59,0,8,benign
6.059,tcp,230.69,171.62,0,5,benign
1.733,udp,41.39,32.32,0,3,probe
3.467,icmp,180.43,168.7,0,1,probe
4.39,udp,210.15,262.01,0,4,benign
4.493,udp,132.01,170.31,0,4,probe
0.118,icmp,12.44,8.56,0,14,dos
4.769,udp,202.92,225.44,0,5,benign
6.162,tcp,363.41,333.1,0,7,benign
12.482,udp,554.01,409.77,0,7,r2l
3.527,icmp,288.95,200.95,0,5,benign
7.65,udp,182.79,259.25,0,6,benign
2.775,tcp,103.27,80.24,0,8,benign
4.395,tcp,358.38,321.11,0,3,benign
7.045,udp,356.63,249.91,0,6,benign
5.136,udp,276.11,219.85,0,7,benign
1.934,tcp,172.83,226.88,0,2,benign
4.864,udp,352.35,265.39,0,8,benign
4.833,tcp,309.41,317.77,0,4,benign
7.63,icmp,201.17,195.29,0,6,benign
2.13,udp,0.6,0.4,0,5,probe
0.085,icmp,11.58,11.97,0,19,dos
8.995,tcp,359.1,445.75,0,2,benign
0.94,icmp,19.32,25.52,0,17,dos
5.247,tcp,240.91,197.99,0,4,benign
4.782,icmp,280.63,297.23,0,4,benign
4.25,icmp,339.95,230.5,0,5,benign
6.672,icmp,143.7,152.15,0,7,benign
1.594,udp,200.48,219.27,0,3,benign
3.926,tcp,266.02,254.29,0,8,benign
4.337,udp,292.94,353.85,0,6,benign
3.236,udp,92.74,138.35,0,7,probe
2.522,udp,116.52,93.11,0,4,probe
0.323,tcp,25.25,30.02,0,20,dos
4.705,udp,291.36,233.49,0,3,benign
4.382,icmp,238.12,217.59,0,5,benign
8.415,icmp,436.99,496.81,0,3,r2l
1.122,icmp,73.07,77.64,0,13,probe
3.93,icmp,376.77,289.31,0,8,benign
6.074,tcp,444.4,495.41,0,6,r2l
6.102,icmp,235.11,285.39,0,3,benign
1.385,icmp,316.55,258.58,0,7,benign
4.42,tcp,314.0,248.92,0,4,benign
4.526,icmp,216.41,196.14,0,4,benign
3.394,tcp,345.98,340.44,0,7,benign
6.318,tcp,118.08,170.19,0,5,benign
5.471,tcp,198.22,181.83,0,9,benign
0.194,udp,30.73,27.77,0,17,dos
3.605,udp,296.65,204.09,0,7,benign
7.137,udp,284.55,227.66,0,5,benign
8.853,udp,726.55,541.48,0,6,r2l
3.198,tcp,267.97,348.61,0,2,benign
2.828,udp,237.15,333.72,0,7,benign
4.284,icmp,269.72,286.57,0,5,benign
4.826,icmp,300.86,424.45,0,6,benign
2.245,udp,247.55,338.26,0,5,benign
5.195,udp,100.24,135.31,0,2,probe
9.162,tcp,354.66,297.06,0,4,r2l
3.493,udp,279.17,189.1,0,8,benign
2.371,udp,797.25,537.32,0,5,r2l
3.628,icmp,79.59,117.41,0,5,probe
6.88,udp,1641.49,1277.5,0,4,u2r
5.032,udp,256.82,381.87,0,4,benign
7.825,udp,1062.55,1364.91,0,6,u2r
5.466,icmp,48.33,46.09,0,6,benign
6.5,udp,151.98,197.53,0,6,benign
3.833,tcp,308.46,321.83,0,4,benign
0.234,icmp,42.19,30.77,0,31,dos
7.358,udp,285.33,201.47,0,8,benign
3.703,udp,115.6,89.34,0,5,probe
1.671,tcp,250.22,191.1,0,5,benign
5.474,udp,246.29,362.51,0,3,benign
11.119,icmp,230.94,341.46,0,7,benign
3.458,icmp,226.46,278.28,0,8,benign
4.108,icmp,223.99,229.2,0,9,benign
7.518,icmp,287.1,283.23,0,4,benign
0.642,udp,42.1,39.77,0,20,dos
3.966,udp,320.7,236.21,0,3,benign
0.496,udp,30.76,27.77,0,19,dos
3.331,icmp,109.25,79.87,0,7,probe
5.501,icmp,393.59,360.26,0,5,benign
3.167,udp,128.87,88.24,0,6,probe
0.093,tcp,2.84,2.52,0,1,worm
10.963,icmp,396.82,585.28,0,5,r2l
4.064,tcp,233.42,156.48,0,4,benign
6.086,tcp,394.95,281.95,0,4,benign
7.731,icmp,601.21,412.14,0,5,r2l
2.18,icmp,345.55,386.34,0,3,benign
5.654,tcp,159.59,206.35,0,4,benign
6.536,tcp,546.06,520.98,0,3,r2l
7.602,icmp,305.39,437.05,0,2,benign
4.116,tcp,282.75,282.87,0,6,benign
13.631,udp,731.39,752.13,0,13,u2r
2.819,icmp,341.69,324.56,0,4,benign
6.99,tcp,359.22,443.35,0,7,r2l
0.559,udp,24.07,25.25,0,22,dos
5.074,udp,313.72,216.52,0,9,benign
2.834,tcp,101.15,97.04,0,8,probe
5.446,udp,287.5,247.69,0,0,benign
4.755,icmp,262.21,212.1,0,4,benign
0.438,icmp,34.61,33.23,0,24,dos
0.449,icmp,248.11,167.76,0,8,benign
0.52,udp,30.6,38.76,0,20,dos
4.772,tcp,278.12,242.74,0,4,benign
9.154,tcp,298.27,309.92,0,4,benign
3.756,tcp,138.89,163.05,0,6,benign
4.18,icmp,91.33,91.68,0,6,probe
2.883,tcp,304.41,243.33,0,7,benign
3.753,udp,307.19,251.87,0,5,benign
0.122,udp,275.4,359.2,0,7,benign
3.32,udp,238.12,247.5,0,9,benign
3.001,udp,217.99,181.76,0,9,benign
0.838,tcp,25.56,30.28,0,19,dos
6.471,tcp,142.18,152.66,0,6,benign
2.481,tcp,100.77,132.72,0,6,probe
3.227,tcp,89.96,114.93,0,9,probe
6.942,tcp,309.47,245.58,0,6,benign
0.346,udp,28.58,31.69,0,16,dos
4.216,tcp,339.27,257.35,0,5,benign
6.301,icmp,198.01,291.19,0,7,benign
6.756,icmp,412.35,341.71,0,6,benign
2.673,udp,162.91,115.02,0,5,probe
4.918,udp,164.35,157.39,0,10,benign
5.932,udp,222.65,164.75,0,5,benign
5.189,icmp,306.75,458.61,0,5,benign
0.217,tcp,12.08,14.04,0,23,dos
14.616,tcp,1298.03,915.54,0,5,u2r
3.559,icmp,156.07,104.45,0,3,probe
6.991,udp,194.33,248.71,0,5,benign
18.078,icmp,855.78,941.3,0,10,u2r
4.841,tcp,153.67,115.69,0,4,probe
2.058,icmp,306.07,421.86,0,7,benign
5.339,udp,256.63,177.09,0,6,benign
7.452,icmp,399.66,392.06,0,0,benign
7.587,udp,246.1,334.34,0,14,benign
5.727,udp,135.79,163.58,0,4,benign
2.297,udp,119.88,105.62,0,7,probe
0.297,tcp,23.61,35.16,0,17,dos
7.616,icmp,284.45,389.83,0,6,benign
4.183,icmp,87.9,61.14,0,2,benign
2.017,udp,104.81,76.1,0,5,probe
4.898,udp,283.86,272.41,0,4,benign
2.63,udp,175.72,219.55,0,6,benign
6.501,udp,379.18,415.74,0,3,benign
4.61,udp,268.87,310.87,1,8,benign
0.649,tcp,20.85,14.23,0,18,dos
5.423,icmp,307.96,283.36,0,9,benign
6.938,icmp,197.14,181.23,0,3,benign
4.53,icmp,242.29,356.9,0,3,benign
4.119,udp,285.38,335.64,0,9,benign
0.7,udp,30.9,36.74,0,14,dos
5.642,tcp,222.46,223.59,0,6,benign
2.306,udp,151.55,220.94,0,5,benign
0.01,tcp,169.83,166.93,0,8,benign
5.204,icmp,115.2,168.28,0,5,benign
11.907,tcp,857.9,815.72,0,4,u2r
7.728,tcp,310.96,273.75,0,5,benign
3.111,icmp,296.9,270.94,0,1,benign
0.679,udp,25.04,26.54,0,18,dos
6.18,udp,271.16,383.89,0,11,r2l
4.361,udp,206.34,282.3,0,9,benign
4.345,udp,325.81,226.72,0,4,benign
6.02,udp,271.82,303.25,0,3,benign
8.871,udp,311.53,208.67,0,1,benign
0.83,tcp,212.98,192.1,0,5,benign
4.481,icmp,174.88,254.61,0,6,benign
2.68,tcp,91.65,65.08,0,6,probe
3.078,udp,75.76,103.38,0,7,probe
1.276,icmp,212.78,237.86,0,3,benign
25.946,udp,979.87,713.79,0,6,u2r
1.015,udp,16.75,13.46,0,21,dos
0.652,udp,28.77,23.94,0,22,dos
3.168,icmp,364.22,375.33,0,4,benign
0.527,icmp,12.37,12.55,0,17,dos
0.117,icmp,2.66,3.32,1,3,worm
2.813,tcp,175.13,211.52,0,5,benign
2.93,icmp,2.74,2.17,0,4,probe
5.391,icmp,375.75,318.81,0,4,benign
5.756,udp,363.36,250.21,0,3,benign
7.718,tcp,175.66,122.76,0,6,benign
6.647,tcp,228.85,167.33,0,7,benign
9.622,udp,1002.79,1078.71,0,6,u2r
6.817,tcp,248.13,340.42,0,7,benign
4.258,tcp,462.11,360.91,0,6,benign
4.183,icmp,221.02,276.02,0,7,benign
6.759,icmp,471.69,382.28,0,8,benign
0.756,tcp,19.2,17.84,0,23,dos
6.935,icmp,248.55,185.08,0,2,benign
0.522,tcp,12.07,11.62,0,18,dos
5.919,tcp,229.08,178.37,0,9,benign
4.736,tcp,156.92,218.32,0,5,benign
9.585,icmp,322.85,399.0,0,4,r2l
1.641,tcp,125.49,126.74,0,7,probe
3.784,tcp,115.16,137.26,0,6,probe
3.404,icmp,186.26,274.73,0,4,benign
3.215,tcp,64.25,54.83,0,7,probe
0.28,udp,5.57,6.82,0,5,worm
3.153,icmp,191.14,214.95,0,1,benign
0.537,tcp,25.24,26.55,0,23,dos
4.781,udp,195.17,236.56,0,10,benign
0.654,udp,20.11,25.36,0,27,dos
2.23,udp,94.0,73.32,0,7,probe
6.06,udp,108.76,112.5,0,6,benign
4.889,tcp,41.58,42.62,0,4,benign
0.083,tcp,6.78,8.07,0,8,worm
2.58,udp,302.37,231.22,0,2,benign
7.098,tcp,237.21,341.14,0,4,benign
5.949,udp,285.46,425.06,0,5,benign
7.943,icmp,189.8,235.98,0,4,benign
0.184,tcp,3.89,2.9,0,8,worm
4.169,icmp,301.59,254.26,0,9,benign
12.463,udp,555.58,770.18,0,4,r2l
4.206,udp,236.6,255.49,0,9,benign
11.384,udp,526.7,382.56,0,7,r2l
3.278,tcp,308.06,237.56,0,3,benign
0.66,tcp,21.72,29.9,0,14,dos
6.534,tcp,268.25,294.63,0,3,benign
3.896,udp,189.98,237.28,0,5,benign
9.781,tcp,605.21,793.67,0,4,r2l
6.218,icmp,141.62,114.17,1,8,benign
4.197,icmp,82.16,77.49,0,9,probe
10.443,icmp,559.88,739.84,0,4,r2l
3.832,icmp,291.47,200.95,0,0,benign
7.025,udp,333.86,225.41,0,10,benign
5.202,tcp,255.76,351.57,0,5,benign
6.592,icmp,241.95,188.03,0,6,benign
5.144,tcp,49.22,53.25,0,4,benign
0.832,icmp,17.38,21.35,0,17,dos
5.633,icmp,260.25,190.81,0,4,benign
0.359,udp,202.81,192.3,0,12,benign
6.033,tcp,310.86,324.14,0,4,benign
9.258,tcp,304.61,268.16,0,8,benign
3.605,tcp,215.02,184.48,0,5,benign
7.128,udp,92.51,86.86,0,6,benign
6.319,udp,371.49,316.32,0,5,benign
9.486,udp,297.71,349.78,0,5,benign
3.112,tcp,121.92,151.08,0,5,probe
3.992,tcp,246.01,217.16,0,8,benign
8.811,udp,641.21,535.64,0,5,r2l
7.381,icmp,363.48,316.04,0,4,benign
6.98,tcp,398.32,534.53,0,2,r2l
0.371,icmp,16.28,17.68,0,20,dos
3.677,udp,165.96,235.11,0,4,benign
1.918,icmp,147.75,103.35,0,3,probe
5.185,tcp,202.25,228.46,0,8,benign
6.279,tcp,317.19,242.37,0,7,benign
4.264,icmp,357.17,315.24,0,3,benign
2.374,tcp,221.44,254.39,0,1,benign
4.682,tcp,214.89,187.75,0,9,benign
0.7,icmp,17.3,12.53,0,24,dos
1.76,tcp,184.57,214.48,0,5,benign
7.355,icmp,227.12,196.95,0,7,benign
3.398,icmp,150.46,179.93,0,7,probe
7.53,icmp,144.77,132.7,1,4,benign
4.474,tcp,188.53,196.49,0,3,benign
3.814,udp,222.7,278.31,0,5,benign
0.155,icmp,6.73,6.08,0,6,worm
3.281,udp,201.08,213.91,0,6,benign
0.467,udp,7.26,7.96,1,25,dos
